idx,X1,X2,X3,X4
349,0.0671290715953922,0.0885020800617351,0.0655656001330449,0.0742912720941237
627,0.012356997415079,0.0206487200197029,0.0360089446959595,0.0088495427049792
20,0.0300357230445271,0.0393587131880002,0.0275574953544577,0.0233643732980812
434,0.0099321587542657,0.0320984362073151,0.0109369456257724,0.0238847839529796
624,0.034631258438047,0.0150604439369494,0.0160889571144142,0.0308623153721363
665,0.0155856729624499,0.0235241740953098,0.0212207358960689,0.0188111227510656
421,0.0178330622277069,0.0328007162603602,0.0377350493307186,0.0287366859074271
546,0.0293383341877575,0.0137976917017805,0.0103997719634048,0.0040094101476899
143,0.0192683875273793,0.0305374753402745,0.0047543088386703,0.0050922106795994
649,0.0214813450931785,0.0310750141041644,0.0287734300401449,0.0169111184075987
625,0.0100454038734838,0.0549467707270538,0.0112571545246336,0.0144123966114904
456,0.023393103992813,0.0512456718499594,0.066162773217222,0.0178416283864937
340,0.028796478669756,0.0251063150999986,0.0140831812749606,0.0116129351536518
177,0.0009499383254478,0.0092927875754593,0.0043168423628001,0.0407873018109246
587,0.0070815879530705,0.0168618515812362,0.0144244565637023,0.0255741216966693
131,0.0328116734422838,0.0194562685650891,0.0215941414076894,0.0281031364593111
486,0.0105204818382134,0.0423230951850328,0.0454605592383661,0.0124384856335062
704,0.0085773767742391,0.0126735745006856,0.0233847627404273,0.0115452823144117
448,0.0087391238810727,0.0112027815805983,0.0207127960677624,0.0109024900026906
62,0.0353847682704238,0.0397331176224113,0.0212065791811575,0.0142592970612849
342,0.0301291574844562,0.0105737516116874,0.0063863319238812,0.0260852195016294
622,0.0134663518933315,0.0271367925077541,0.0208939945970119,0.008482878917535
32,0.0163863399928168,0.0371667117944394,0.0203446724966891,0.0054948643658061
148,0.0041843354450215,0.0395624314507312,0.0006381801979102,0.0136641295348916
385,0.0283545703167433,0.0410447656913568,0.0322752245110464,0.0235521466023556
652,0.0084261254686275,0.0318397965884251,0.0157929159581531,0.0085966381048496
180,0.0357061911057785,0.0222611189595065,0.0152902425540712,0.0172864028154151
208,0.0347734161826416,0.0286522123916732,0.0132910302583617,0.0114677966540188
27,0.0015368709308596,0.0339954587847461,0.0090281955950128,6.733893371446698e-05
643,0.0213767245230496,0.0513595383159746,0.0020013311614555,0.0148769667796653
158,0.0599963314909395,0.0244382668035196,0.0128569587941242,0.0334452443879751
341,0.040225341185252,0.0167227977294608,0.0050384285954372,0.0120854608129956
588,0.039566514057844,0.0261752990036905,0.0310229156674726,0.0304687536995427
446,0.0155280946428462,0.0287545846537042,0.0257823633894851,0.0011069967998533
55,0.032294069899347,0.0120886356354388,0.0066789351562999,0.0210813804913065
479,0.0380660823339926,0.0221831028624128,0.0091925896434545,0.0189832531968754
547,0.0223498647718312,0.0416905415778181,0.0214630132403499,0.0127719031066959
13,0.0703926967374055,0.0149611767194501,0.0134096295405647,0.0267142637449619
583,0.0007574323406993,0.0050684345704592,0.0067690724241362,0.036807699091871
552,0.02138399286485,0.0308849559200226,0.0283525699461506,0.0248855429813659
339,0.004158532006345,0.0241002904377989,0.0273374657776308,0.0064095178648315
233,0.0018038917402867,0.0028039273327333,0.0034602477025922,0.0225192308869743
561,0.0229587109924853,0.0339629996877199,0.0031594907251442,0.0219796008380921
153,0.0312800361808101,0.0267012660301322,0.0107260235577708,0.0062006832298973
191,0.0062982274104452,0.0284712696403337,0.0214593581217492,0.0159063229517215
558,0.0175577800424076,0.0059409575401661,0.0286116827650921,0.0211284049027238
136,0.0286840990085845,0.0036216836081193,0.0075029765850338,0.0204844022315509
133,0.0481649966472055,0.0404393529710294,0.0317393372094105,0.0477945628805986
576,0.0126908147134674,0.0383928295452307,0.0143837607709613,0.0204078056029519
398,0.0280738344029813,0.014757553591604,0.011801459753876,0.0189681664600698
393,0.0487382886000844,0.0426867370490837,0.0328244830913693,0.0134396091007165
403,0.0028282847136145,0.0103360093306621,0.0391508444733483,0.0021564244899527
181,0.028503942284292,0.0156638279704166,0.0106612686880733,0.025465254879915
443,0.0360108715132323,0.0230856088382216,0.0237827836408399,0.0264478300855302
409,0.040756978184878,0.0145010136636214,0.0165748109680681,0.0172843809132405
536,0.0085418003284392,0.0307371663692244,0.0055904714139778,0.0018537591012801
727,0.045615402149199,0.0488741552487441,0.0587495560898059,0.0456731964928103
639,0.0480433474591404,0.0301855497721339,0.0113650346796259,0.027290259685234
241,0.0708280767585343,0.0443431083131695,0.0341335050502564,0.0587050035794085
599,0.0161852846771637,0.0215429636731139,0.0215869710926224,0.0025084044658125
328,0.017902612158883,0.0014782915841387,0.0340906316053111,0.0211081884075383
364,0.0008908357353636,0.030620672686112,0.0179150323769832,0.0071600315584756
165,0.0249310163802967,0.0270534016830596,0.0227112077412847,0.0234512113146081
682,0.0145211595481065,0.0234688458517577,0.03495041947148,0.0132119241985648
577,0.0241540539079903,0.0186074925608918,0.0186574885815158,0.031971580676279
616,0.0153058073771159,0.0346887380689082,0.0064104204137258,0.0055140506816648
334,0.0052291833960325,0.0013919044859171,0.0072967913947881,0.0318719257470672
735,0.0345992299097659,0.0520856997722063,0.0346039631381618,0.0348689180723713
493,0.0591475660878533,0.0379339383138344,0.0264062569142531,0.0355263364641373
630,0.0193027052066394,0.0370923951388428,0.0207231252919619,0.016480689702961
272,0.0194758220604036,0.0337401330518627,0.0194274225069275,0.0173112943140694
29,0.0242016363460244,0.0338360709567142,0.0103706566661916,0.0264493302332038
570,0.0077984524296468,0.0201209788011125,0.0215883775706124,0.0068381934100134
24,0.0099742238053917,0.0294427548167002,0.0186492923755343,0.0405716020769464
674,0.0125606666395992,0.0493098493369963,0.021167108838183,0.0014466733297204
243,0.0221765306352459,0.0574871239282455,0.0214553109244306,0.0037956918710229
176,0.0223348178849782,0.029581876532994,0.0130145447758902,0.0043255836490452
397,0.0528784145156358,0.0280593394983839,0.0261631046279067,0.0469837299951603
380,0.0294865820860916,0.0325279016597637,0.0249382525326105,0.0253378558988064
173,0.0147018974912462,0.0198704751781582,0.0229459080490652,0.016204302337055
236,0.0277649034184914,0.036643010808711,0.041210917437958,0.0400207820476836
35,0.0135257351910365,0.0210914524351268,0.0326510349843012,0.0050367835979443
230,0.0179850034748074,0.0303531109846311,0.0109473968660989,0.0106047346351321
350,0.0464848136355229,0.0275687657377181,0.0154289953931403,0.0303316564485136
654,0.0174111619079875,0.0026166542372356,0.0236167724770002,0.0132700059057953
529,0.0338930391375527,0.0392489935612738,0.030011657414235,0.0315390805203144
431,0.0341809307504874,0.0312358902488583,0.0249122184538919,0.0266027693887291
402,0.0236654901263619,0.0135880824522356,0.0042416558746101,0.0241056963122208
662,0.0335654189920537,0.0048487239272523,0.0042735626345269,0.0121878585317727
670,0.0203759405717924,0.0419217475539994,0.0225237636577695,0.0166064331078032
418,0.0214622443461349,0.0102565001671885,0.0235998109594284,0.0264438485494267
50,0.0362263490153491,0.0739031066744457,0.0278301253167008,0.0189715192276391
706,0.0097922260514167,0.0033255767263771,0.0030432317385651,0.0390320517056883
544,0.0306458777498264,0.0341078124747928,0.0451092347863077,0.0260807931328255
82,0.0337373159031297,0.0400459450251062,0.0156219232194594,0.0199919062806674
321,0.0133006983053789,0.0426395415895068,0.021520094263824,0.0142291233413818
647,0.0512144092568203,0.0062179996285864,0.0137813937149626,0.0404845857131679
103,0.0279309777232281,0.0263753101706667,0.018139075972039,0.0244266134209034
359,0.0289151357753656,0.0114787982038917,0.0177153523328392,0.0232087416369815
653,0.0531984047049887,0.0185534078957481,0.0215955746405249,0.0349062431581614
633,0.0333166531923829,0.0230802978270165,0.0247338376041952,0.0302717399380387
668,0.024354446143052,0.008347965836406,0.002533790061804,0.0272204080979978
335,0.0256467477636217,0.0370097370922302,0.0083170834242096,0.0486665318517864
281,0.0275464941461631,0.0081852771851735,0.0084284596284227,0.028526350894662
503,0.0345749154332839,0.0137048282066327,0.0181549370603697,0.018731508739231
253,0.010711329382536,0.0518362953318165,0.0224021422069355,0.0197875678773602
731,0.0295588022415449,0.0234217178084374,0.0243232718593713,0.0413370078965975
320,0.0133695189613485,0.0118552431304213,0.0005404918607396,0.0224632501193573
242,0.0121767105752548,0.0210076541247303,0.0259396919842487,0.0052720890330997
417,0.0254135082999074,0.0458198047609279,0.0720159150747417,0.0181593261772778
127,0.0453087994675396,0.0339754244051118,0.0104691104270919,0.0158914852370752
293,0.0130812752196884,0.0342132782509896,0.0342019217633211,0.0190456245555488
709,0.0315632990594654,0.0132857973915516,0.0064554096152136,0.0237218741194418
602,0.0282369767137318,0.0094246885321505,0.0177624534446945,0.0274731967435801
179,0.0043616246782116,0.0298193683367173,0.0453557017207968,0.0001719542605904
691,0.0192475287134232,0.032783028174423,0.0168280095596333,0.0088476187511972
19,0.0083428998586958,0.0101245630529032,0.0186836683833462,0.0226165336802672
269,0.0107434771354224,0.0197496663291953,0.0214979019888552,0.0157117654122167
660,0.0392367761459127,0.0215355136980788,0.0117805070695844,0.0082718494541147
603,0.0125090728841961,0.0121786507700862,0.0017051621135042,0.0356117131531341
663,0.03324132667111,0.0235547214952998,0.0127472210278742,0.0265751130555766
492,0.0383094891060782,0.0289093202773651,0.0186606209800093,0.0135177669470749
477,0.0278238120400189,0.0190418509204981,0.0280317214061902,0.0278987174714977
551,0.0048539162207621,0.02676756004848,0.0393798123828563,0.0056509652868239
414,0.098709163382626,0.0293652486675739,0.0122446143836949,0.0311950122896202
370,0.032408534263018,0.0125329956728119,0.0053176596762458,0.0139420523603153
569,0.0264186701822524,0.0333475715501503,0.0088534317851411,0.0088894443878366
737,0.0366648897126964,0.021798083242972,0.0126371649635235,0.0310272120215842
124,0.0504676376595369,0.0675242248029652,0.0398487701770839,0.049404816443209
354,0.0369391501045237,0.0112945854272421,0.0010962129113103,0.0413990262231518
496,0.0431179861912101,0.0208394093881976,0.0130074720039257,0.0160520797570473
83,0.0231165589473132,0.0371957565753584,0.01163192751949,0.0127667481873956
432,0.0101928226718612,0.0329908963816221,0.006167419251998,0.0079209887913478
491,0.0364729684315019,0.016867265032701,0.0103888835483658,0.0229894820059364
478,0.0047291133680067,0.0021969983205423,0.0078987992192427,0.0118454096498501
73,0.0046043845257415,0.0052483269337724,0.0031719260055531,0.0105959752537447
742,0.0050028692110259,0.0189425881631368,0.0030572445186844,0.0019875543230707
39,0.0086342274493267,0.0090164545259403,0.0164554449570575,0.0064078138002745
85,0.0159553888623253,0.0182488923652774,0.0064487570220084,0.0064081372252662
507,0.0170772608181923,0.0021320286029276,0.0009627346853378,0.0050630155249145
640,0.0191629928716956,0.0030395160178962,0.0113909808030783,0.0001451168192936
56,0.0072608777880436,0.0080483331828284,0.0030487212937533,0.0108019330328144
369,0.0086389286645376,0.0031046283862972,1.4362450809102256e-05,0.0038705420359432
87,0.0016053264727116,0.0017264641810985,0.0010326617841283,0.0047444686492141
494,0.0014690928170519,0.0035664215217829,0.0010115733220672,0.0109951629955711
497,0.0094387871426402,0.0016154333718843,0.0008690013800229,0.0051521699248908
515,8.084646250594574e-05,0.0125712520580272,0.0094259766178073,0.0120022015727663
591,0.0246942971143955,0.0267000599839519,0.005360765402564,0.0132414295779188
209,0.0127566703587049,0.0203090388992119,0.0177840673116609,0.0138700702674441
533,0.0183972147274857,0.0192760734438834,0.0061817370641321,0.0138434221687013
275,0.0058329300994586,0.0100325016008095,0.0049697235570747,0.004123806922319
716,0.0125296072710039,0.0178002432494004,0.0096503030294687,0.0104940646109472
427,0.0126096153191461,0.0095591499651508,0.0183335917095757,0.0138215124379215
595,0.0026334700262964,0.0088885348311418,0.0016299954431442,0.002248044065837
171,0.0042385552167818,0.0072562676664391,0.0003388490459936,0.0058537592370075
7,0.0044860498144743,0.0056583393622871,0.0016489893198396,0.0061387034274229
278,0.0129283025458386,0.0089976382769645,0.0105581890402088,0.0038910554929669
206,0.0030277124425932,0.0028073008210203,0.0055483280137815,0.0055086606994549
207,0.0130288939961209,0.005570819610952,0.0039572593086205,0.001529713310834
250,0.0036012315832447,0.0038352926352889,0.0027447676880996,0.0013163254217101
167,0.0071663339466159,0.0027000582421079,0.0003570364317599,0.0047093805945248
644,0.0068966746323706,0.0007755797585158,0.0006571560951016,0.0034905997910748
504,0.004739733772114,0.003599893967344,0.0034253960302841,0.0105763205769804
51,0.006908025831505,0.0155445213700389,0.0039507581174849,0.0098236451506767
132,0.0025580495504176,0.0038495414072983,0.0037021109581782,0.0081740767977986
332,0.016516123422015,0.0147740391655624,0.0064188416210289,0.012570123612539
69,0.0081091487492583,0.0039801047566268,0.0027749513724169,0.0032455016510688
200,0.0108377094379417,0.006319541089736,0.0019171124347288,0.0043637347846754
593,0.0047586661344016,0.0036054848721907,0.0028191238182913,0.0025398243042644
412,0.0181802108244983,0.0094653374906688,0.0031150783874185,0.0116425246873639
690,0.0035340384033251,0.0049832679611476,0.0123006738569682,0.0027849327083817
31,0.0221693680333743,0.0005584065214607,0.0067358880978929,0.0016796395322042
701,0.0214646113610665,0.0229953745591791,0.0142654256134271,0.0154647990165397
319,0.0179074691780911,0.0223388250472194,0.007041552473165,0.0118303740892429
714,0.0117999431007298,0.0036138176342976,0.0059102008789011,0.0115993583974063
381,0.0144942387088162,0.0057803629154991,0.0046951305762537,0.0012583601035958
548,0.0007432885126412,0.0049156054778709,0.0029223935130211,0.0018510253101773
137,0.0230813187578782,0.018031085476232,0.0090065716419047,0.0121064502627383
100,0.0088577925016917,0.013181122614716,0.0003562554570422,0.0011291063617964
64,0.0195213436547216,0.0055725912477919,0.0140420251698945,0.0047352157270879
302,0.027280179062961,0.0036429912785003,0.0066029980966195,0.0037958712806736
745,0.0045911992352092,0.0066749216950627,0.0075999559012682,0.0095598647284553
617,0.00581932458212,0.0104058761312018,0.00256411880137,0.0006652097594468
353,0.0090809196734538,0.0029201878593889,0.0062030820290512,0.0077701990681031
316,0.0190332635629317,0.0124873222052217,0.0101330170229694,0.0078203212798779
371,0.0033067633315795,0.0038231805312687,0.0013252865592932,0.0041757955636452
404,0.0015708036044408,0.0040038643061919,0.0038484872550395,0.0015339680025352
22,0.004512068741362,0.0010998254327239,0.0091475551630733,0.0021428435231714
303,0.0029027387729083,0.0123525395867272,0.0027725923194434,0.0009785871383733
502,0.0067771688175586,0.0147564625593359,0.0063368950189914,0.0035598743095928
590,0.0010637942180586,0.0251936096734128,0.0064430052336259,0.0020689828469748
641,0.0077519768043181,0.0061970437538363,0.0018168465781567,0.0010113212649471
75,0.0104242621636583,0.0016380951306143,0.0024157821355004,0.0109361046586204
225,0.0121881269698755,0.0025974628265377,0.0027632397978116,0.0055367720651329
655,0.0266226728735343,0.0168469901552876,0.0134710617770554,0.0194652478822465
38,0.023406426386316,0.0026176735659753,0.0010279381931024,0.0179960237144047
257,0.0061138145274934,0.0033726844786396,0.0016064058084879,0.0093125844202388
580,0.0187982574537715,0.0075472056353822,0.0063298138494554,0.0040040984226541
327,0.0007932502038512,0.0054379409634979,0.007390511815986,0.0022737043370373
454,0.0172436095992409,0.0093748916212605,0.0041225674903806,0.0089099582619827
598,0.0118092375550373,0.009642799405654,0.0067293507933339,0.0133345077854292
300,0.001556897492545,0.0114861387050755,0.0052606986435446,0.0016161619679433
573,0.0158526330987207,0.0196127532874399,0.0151245082138569,0.0099746218492828
549,0.0033565017166203,0.0081497409366875,0.0015704074547677,0.002391541067368
530,0.0056367310827472,0.0009192852157031,0.0032954827599116,0.0041565185944421
315,0.0092604167232916,0.0066726125652047,0.0040694753320345,0.0115872231438185
451,0.0002946378931643,0.0133909621424637,0.0068687277963483,0.0075230385095164
559,0.0009058423609378,0.0255727290077132,0.0184844396536494,0.0121387689376906
219,0.0191038798334632,0.005295281165722,0.0075290969162526,0.0117687900457852
298,0.0051443750518007,0.0020942807632176,0.0024239422664074,0.0073309225350524
540,0.0276573102345327,0.0054085376926504,0.0034501903262533,0.0155685342269649
172,0.0191898650612909,0.0006447871777002,0.0041572631575643,0.0051323711980462
247,0.0115480410135386,0.012299476939301,0.0162268177603479,0.0190004337358171
25,0.0076540748723079,0.0098849432458747,0.0019613414890677,0.0091568108381014
205,0.0087133830462242,0.0005260949979106,0.0049371841800773,0.0036161664437965
453,0.0231319504088958,0.0128066083592237,0.0105233728888443,0.0217339847119699
198,0.0050057863481107,0.0030911925696726,0.0096926444131408,0.0132745312086957
600,0.0242557037193158,0.0092567604660747,0.0142514306136636,0.0167371295118794
720,0.0033277900926753,0.0016686264253156,0.0014582554885045,0.0008472292261707
597,0.0215608050706368,0.0034315473435695,0.0071806135205729,0.0053916635613973
405,0.0228450059266176,0.0052452159680846,0.0061691190235215,0.0080554575067584
694,0.0046617308578928,0.0057564919316552,0.0051546948240304,0.0016499178784119
126,0.0105223043846507,0.0045611880577389,0.0063737727898285,0.0065756481397585
141,0.008953003120169,0.0047555223399697,0.0006402785529253,0.0073910484066264
203,0.0149736926142285,0.0009757715944225,0.0036595565660739,0.0029790403101532
265,0.0064977486575203,0.0009975063171259,0.0008399916494745,0.0027902668855031
252,0.0203402400434331,0.0112411422236542,0.0015499180483686,0.0144662125283048
483,0.0030894417240734,0.0057422726642144,0.0003578522561369,0.0031682566849404
113,0.0024496170806305,0.0002449479497856,0.0012380418013524,0.0124435720919633
8,0.0043265680734458,0.0019768321781832,0.0036563112031089,0.0128304208550904
110,0.0072793770029013,0.0112995552539327,0.0105266853794674,0.0024795450343306
707,0.0132544247595163,0.0268252848439738,0.0203468577171204,0.0124128653054036
724,0.0008265457897778,0.0141085919257868,0.0087304732512158,0.0031091664625932
698,0.0056206532764093,0.012068723070798,0.0035505086487059,0.0128897135723784
715,0.0163698508824001,0.0208702479269264,0.0079869396866385,0.0175077216831152
500,0.0072169759157389,0.0068186084332282,0.0012718160544249,0.0040966355473788
523,0.0144064757042237,0.0112907450912445,0.0055624412135806,0.0113640849351632
178,0.0155283557445802,0.017700093657277,0.0014219012276779,0.0025857659927623
37,0.0018254676291107,0.0027022936644574,0.0039981032593416,0.0137749454204101
54,0.0080551793340806,0.0093911945306803,0.0054850477055587,0.009006431148089
53,0.0057959590653302,0.0005124263499265,0.0006719214621577,0.0001506137513196
90,0.0023134518952652,0.0032667380727371,0.0089052556945539,0.0025130151441015
210,0.0012289384166939,0.0110065500389433,0.0055368845277445,0.0001492871541177
721,0.0153305143525548,0.0269392472319243,0.0084938222996395,0.0086727788607161
78,0.0008487128821146,0.0073889026431261,0.0099619053377217,0.0127354204653622
80,0.0091545668252699,0.0054418683922889,0.005376941044954,0.00762672597142
12,0.0109634360402495,0.0109689763544542,0.0113180542669351,0.0059386644155825
415,0.0149429258714324,0.0128338390402635,0.00932935865195,0.006933457104667
213,0.0113798226149235,0.0049443421621244,0.0078777903907418,0.010371252371101
221,0.0076381119722341,0.0221281088150995,0.0040302119087218,0.0035384183466575
360,0.0073231137467226,0.0014404035619692,0.0053276048617316,0.0005502668933212
711,0.0022336869453081,0.0063737464631135,0.0040540881107791,0.0036722153071355
553,0.0004248733031051,0.0019133213548165,0.0003843759818078,0.0004879971567781
726,0.0251308232698512,0.0217354804769094,0.0155666303051926,0.016304571498253
575,0.0260606726239718,0.0161460328539995,0.0118326192245774,0.0131854624262839
220,0.0158596335012681,0.0079236768270902,0.0102372449328331,0.0115745796408237
667,0.0051260230413721,0.0029936907996344,0.0060256349649865,0.0022519534007301
608,0.0016863270089082,0.0032096974022906,0.0150024316863177,0.0003815284140422
101,0.0205893241641899,0.0059304423233133,0.0154132899582712,0.0190815018274932
273,0.0192534478225985,0.009528012843555,0.0077860874188022,0.0162520676980246
618,0.0104601048093746,0.0118421020010739,0.0033284717213177,0.0186223404124659
656,0.0235752373757165,0.0202004950993597,0.0144589726065795,0.0103056851244414
596,0.0179409189613179,0.0048053912749388,0.0153411889504599,0.0106667678041949
299,0.005548689509899,0.0003378336497252,0.0005595045467874,0.0014583431526098
632,0.0092310284541863,0.0104831733226964,0.0105863208587528,0.0080927705833921
535,0.0096982452372564,0.0106681225121105,0.0147881819485977,0.0069282481273003
97,0.0118464596213279,0.0069539526997814,0.0030367517590637,0.0039168091853607
30,0.0104575880189337,0.0209175483389447,0.0123260874066239,0.0068270234210192
17,0.0046863460152177,0.0096782387360008,0.0002429926698397,0.0030844689210027
521,0.0107238421405462,0.0027132999210817,0.0005184543745677,0.006907346382583
567,0.0081494934482728,0.008103459353836,0.0064548917708364,0.0108796660032917
344,0.0148568872774603,0.0093595181812933,0.0125014224719599,0.0104225738880572
306,0.0029465131622288,0.0159592044093184,0.0200897484609594,0.0039076181949777
372,0.0179595776164678,0.0072705438061069,0.005341079814805,0.0133038654584076
688,0.0050867682118163,0.0114412698868324,0.0089721224285739,0.0094464595257708
620,0.0090279744365364,0.0270247424359864,0.0110177407995166,0.0060368162923492
326,0.0182887786657834,0.0125305309141179,0.0012321448039358,0.0093689389589188
482,0.007977472018025,0.00904437880666,0.0011898937892462,0.0015242849206442
423,0.0126596295854284,0.0082612501033088,0.0056114435789123,0.0004542600315939
426,0.0207034914388017,0.0053834084837873,0.0051762986907117,0.0161581255754281
539,0.0055737849218591,0.0270932906555261,0.0178846731333557,0.0035725923026284
10,0.0098235883009056,0.0052409032220559,0.0057951337621808,0.0020559611476347
308,0.0200043852418199,0.0082607170073663,0.0026314854174529,0.0012070007500346
28,0.014200483123675,0.013443728645198,0.0027362570910547,0.0097754908251914
276,0.0018964046268266,0.0107570880847251,0.0078129403588214,0.0043469114035712
677,0.0114585541928082,0.0056467911358915,0.0085664336163429,0.0074491821905873
120,0.003825467904905,0.0010770060276374,0.0058163853214399,0.0049332545921618
462,0.0082923670203634,0.0077611285304639,0.008047749928254,0.0183700534384172
271,0.0131636122873857,0.0098146519252964,0.0002217432078133,0.007018093073615
256,0.009519437262357,0.0033772406297858,0.0042606826894457,0.002323926230491
543,0.0088574538340608,0.0156661167443994,0.0123636454427131,0.0176741435204634
114,0.0165889137347985,0.0054056381146443,0.0040346746098425,0.00920902999062
723,0.0256307768648511,0.010604997178973,0.0127948548209761,0.0032555644597671
357,0.0052760627383818,0.0059728083768257,0.0047944034305071,0.0071809380923335
514,0.0031409233964456,0.0008666675248729,0.0054232162098326,0.0086855700200825
227,0.0081740731987993,0.0274679843240051,0.0128148896776298,0.0128477874832793
104,0.0063848528794379,0.0060589554677363,0.0164480646256839,0.0092470936327968
